/apps/rocoto/1.3.3/bin/rocotostat -w /home/Bo.Huang/JEDI-2020/UFS-Aerosols_RETcyc/UFS-Aerosols-EP4_JEDI-AeroDA-Reanl/dr-work/xmlFiles//RET_EP4_SpinUp_41M_C96_202005.xml -d /scratch2/BMC/gsd-fv3-dev/bhuang/expRuns/UFS-Aerosols_RETcyc//RET_EP4_SpinUp_41M_C96_202005/dr-work/RET_EP4_SpinUp_41M_C96_202005.db
       CYCLE                    TASK                       JOBID               STATE         EXIT STATUS     TRIES      DURATION
202005261800                gdasarch                    52492246           SUCCEEDED                   0         1          63.0
================================================================================================================================
202005270000         gdasretrievemet                    52493292           SUCCEEDED                   0         1         792.0
202005270000          gdasmetinccntl                    52494543           SUCCEEDED                   0         1          14.0
202005270000       gdasmetinc_enkf01                    52494790           SUCCEEDED                   0         1          57.0
202005270000       gdasmetinc_enkf02                    52494788           SUCCEEDED                   0         1          55.0
202005270000       gdasmetinc_enkf03                    52494783           SUCCEEDED                   0         1          57.0
202005270000       gdasmetinc_enkf04                    52494785           SUCCEEDED                   0         1          55.0
202005270000          gdasrplsfccntl                    52494544           SUCCEEDED                   0         1          17.0
202005270000       gdasrplsfc_enkf01                    52494789           SUCCEEDED                   0         1          27.0
202005270000       gdasrplsfc_enkf02                    52494787           SUCCEEDED                   0         1          26.0
202005270000       gdasrplsfc_enkf03                    52494784           SUCCEEDED                   0         1          28.0
202005270000       gdasrplsfc_enkf04                    52494786           SUCCEEDED                   0         1          30.0
202005270000                gdasfcst                    52494791           SUCCEEDED                   0         1         205.0
202005270000              gdasefcs01                    52495397           SUCCEEDED                   0         1         995.0
202005270000              gdasefcs02                    52495398           SUCCEEDED                   0         1         982.0
202005270000              gdasefcs03                    52495399           SUCCEEDED                   0         1         977.0
202005270000              gdasefcs04                    52495400           SUCCEEDED                   0         1         985.0
202005270000              gdasefcs05                    52495401           SUCCEEDED                   0         1         982.0
202005270000              gdasefcs06                    52495402           SUCCEEDED                   0         1         983.0
202005270000              gdasefcs07                    52499345                DEAD               35072         5          98.0
202005270000              gdasefcs08                    52495404           SUCCEEDED                   0         1         981.0
202005270000              gdasemean1                           -                   -                   -         -             -
202005270000              gdasemean2                           -                   -                   -         -             -
202005270000              gdasemean3                           -                   -                   -         -             -
202005270000              gdasemean4                           -                   -                   -         -             -
202005270000              gdasemean5                           -                   -                   -         -             -
202005270000              gdasemean6                           -                   -                   -         -             -
202005270000                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005270600         gdasretrievemet                           -                   -                   -         -             -
202005270600          gdasmetinccntl                           -                   -                   -         -             -
202005270600       gdasmetinc_enkf01                           -                   -                   -         -             -
202005270600       gdasmetinc_enkf02                           -                   -                   -         -             -
202005270600       gdasmetinc_enkf03                           -                   -                   -         -             -
202005270600       gdasmetinc_enkf04                           -                   -                   -         -             -
202005270600          gdasrplsfccntl                           -                   -                   -         -             -
202005270600       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005270600       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005270600       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005270600       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005270600                gdasfcst                           -                   -                   -         -             -
202005270600              gdasefcs01                           -                   -                   -         -             -
202005270600              gdasefcs02                           -                   -                   -         -             -
202005270600              gdasefcs03                           -                   -                   -         -             -
202005270600              gdasefcs04                           -                   -                   -         -             -
202005270600              gdasefcs05                           -                   -                   -         -             -
202005270600              gdasefcs06                           -                   -                   -         -             -
202005270600              gdasefcs07                           -                   -                   -         -             -
